|dates|Clark_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Clark_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Clark_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|20.0|0|0.0|0|0.0|0
0|2020-05-18|21.0|0|0.0|0|0.0|0
0|2020-05-19|21.0|0|0.0|0|0.0|0
0|2020-05-20|35.0|0|0.0|0|0.0|0
0|2020-05-21|36.0|0|0.0|0|0.0|0
0|2020-05-22|37.0|0|0.0|0|0.0|0
0|2020-05-23|37.0|0|0.0|0|0.0|0
