|dates|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|LaCrosse_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|37.0|0|0.0|0|0.0|0
0|2020-05-15|42.0|0|0.0|0|0.0|0
0|2020-05-16|42.0|0|0.0|0|0.0|0
