|dates|Converse_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Converse_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Converse_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Converse_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Converse_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Converse_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|23.0|0|0.0|0|0.0|0
0|2020-05-15|23.0|0|0.0|0|0.0|0
0|2020-05-16|23.0|0|0.0|0|0.0|0
