|dates|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Wake_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1212.0|0|28.0|0|0.0|0
0|2020-05-18|1253.0|0|28.0|0|0.0|0
0|2020-05-19|1253.0|0|28.0|0|0.0|0
0|2020-05-20|1307.0|0|30.0|0|0.0|0
0|2020-05-21|1326.0|0|30.0|0|0.0|0
0|2020-05-22|1393.0|0|32.0|0|0.0|0
0|2020-05-23|1393.0|0|32.0|0|0.0|0
