|dates|Southampton_Virginia_UnitedStates.JHU_ConfirmedCases.data|Southampton_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Southampton_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Southampton_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Southampton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Southampton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|135.0|0|2.0|0|0.0|0
0|2020-05-18|137.0|0|2.0|0|0.0|0
0|2020-05-19|137.0|0|2.0|0|0.0|0
0|2020-05-20|137.0|0|2.0|0|0.0|0
0|2020-05-21|138.0|0|2.0|0|0.0|0
0|2020-05-22|137.0|0|2.0|0|0.0|0
0|2020-05-23|137.0|0|2.0|0|0.0|0
