|dates|Washington_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Washington_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|148.0|0|4.0|0|0.0|0
0|2020-05-18|149.0|0|4.0|0|0.0|0
0|2020-05-19|155.0|0|4.0|0|0.0|0
0|2020-05-20|163.0|0|4.0|0|0.0|0
0|2020-05-21|171.0|0|4.0|0|0.0|0
0|2020-05-22|178.0|0|4.0|0|0.0|0
0|2020-05-23|178.0|0|4.0|0|0.0|0
