|dates|Coffee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Coffee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Coffee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|191.0|0|11.0|0|0.0|0
0|2020-05-15|192.0|0|11.0|0|0.0|0
0|2020-05-16|192.0|0|11.0|0|0.0|0
