|dates|Lake_Florida_UnitedStates.JHU_ConfirmedCases.data|Lake_Florida_UnitedStates.JHU_ConfirmedCases.missing|Lake_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|279.0|0|15.0|0|0.0|0
0|2020-05-28|279.0|0|15.0|0|0.0|0
0|2020-05-29|279.0|0|15.0|0|0.0|0
0|2020-05-30|279.0|0|15.0|0|0.0|0
