|dates|Nelson_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Nelson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Nelson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|32.0|0|0.0|0|0.0|0
0|2020-05-15|32.0|0|0.0|0|0.0|0
0|2020-05-16|32.0|0|0.0|0|0.0|0
