|dates|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.data|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|258.0|0|8.0|0|0.0|0
0|2020-05-18|258.0|0|8.0|0|0.0|0
0|2020-05-19|260.0|0|8.0|0|0.0|0
0|2020-05-20|292.0|0|8.0|0|0.0|0
0|2020-05-21|294.0|0|8.0|0|0.0|0
0|2020-05-22|297.0|0|8.0|0|0.0|0
0|2020-05-23|297.0|0|8.0|0|0.0|0
