|dates|Albany_NewYork_UnitedStates.JHU_ConfirmedCases.data|Albany_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Albany_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Albany_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Albany_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Albany_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1796.0|0|76.0|0|0.0|0
0|2020-05-28|1796.0|0|76.0|0|0.0|0
0|2020-05-29|1796.0|0|76.0|0|0.0|0
0|2020-05-30|1796.0|0|76.0|0|0.0|0
