|dates|Juab_Utah_UnitedStates.JHU_ConfirmedCases.data|Juab_Utah_UnitedStates.JHU_ConfirmedCases.missing|Juab_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Juab_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Juab_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Juab_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|0|0.0|0
0|2020-05-15|0.0|0|0.0|0|0.0|0
0|2020-05-16|0.0|0|0.0|0|0.0|0
