|dates|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2098.0|0|157.0|0|0.0|0
0|2020-05-28|2098.0|0|157.0|0|0.0|0
0|2020-05-29|2098.0|0|157.0|0|0.0|0
0|2020-05-30|2098.0|0|157.0|0|0.0|0
