|dates|Plymouth_Iowa_UnitedStates.JHU_ConfirmedCases.data|Plymouth_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Plymouth_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Plymouth_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Plymouth_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Plymouth_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|119.0|0|1.0|0|0.0|0
0|2020-05-28|119.0|0|1.0|0|0.0|0
0|2020-05-29|119.0|0|1.0|0|0.0|0
0|2020-05-30|119.0|0|1.0|0|0.0|0
