|dates|Franklin_Virginia_UnitedStates.JHU_ConfirmedCases.data|Franklin_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|30.0|0|1.0|0|0.0|0
0|2020-05-15|30.0|0|1.0|0|0.0|0
0|2020-05-16|30.0|0|1.0|0|0.0|0
