|dates|DeKalb_Alabama_UnitedStates.JHU_ConfirmedCases.data|DeKalb_Alabama_UnitedStates.JHU_ConfirmedCases.missing|DeKalb_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|DeKalb_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|DeKalb_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|DeKalb_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|240.0|0|3.0|0|0.0|0
0|2020-05-28|240.0|0|3.0|0|0.0|0
0|2020-05-29|240.0|0|3.0|0|0.0|0
0|2020-05-30|240.0|0|3.0|0|0.0|0
