|dates|Ohio_Indiana_UnitedStates.JHU_ConfirmedCases.data|Ohio_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Ohio_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Ohio_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Ohio_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Ohio_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|13.0|0|0.0|0|0.0|0
0|2020-05-25|13.0|0|0.0|0|0.0|0
0|2020-05-26|13.0|0|0.0|0|0.0|0
