|dates|Otero_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Otero_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Otero_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Otero_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Otero_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Otero_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|14.0|0|1.0|0|0.0|0
0|2020-05-25|14.0|0|1.0|0|0.0|0
0|2020-05-26|14.0|0|1.0|0|0.0|0
