|dates|Hall_Texas_UnitedStates.JHU_ConfirmedCases.data|Hall_Texas_UnitedStates.JHU_ConfirmedCases.missing|Hall_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Hall_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Hall_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Hall_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2.0|0|0.0|0|0.0|0
0|2020-05-25|2.0|0|0.0|0|0.0|0
0|2020-05-26|2.0|0|0.0|0|0.0|0
