|dates|Wayne_Utah_UnitedStates.JHU_ConfirmedCases.data|Wayne_Utah_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|5792.0|0|63.0|0|0.0|0
0|2020-05-18|5792.0|0|63.0|0|0.0|0
0|2020-05-19|5792.0|0|63.0|0|0.0|0
0|2020-05-20|5792.0|0|63.0|0|0.0|0
0|2020-05-21|5792.0|0|63.0|0|0.0|0
0|2020-05-22|5792.0|0|63.0|0|0.0|0
0|2020-05-23|5792.0|0|63.0|0|0.0|0
