|dates|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Kent_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|883.0|0|0.0|0|0.0|0
0|2020-05-18|883.0|0|0.0|0|0.0|0
0|2020-05-19|883.0|0|0.0|0|0.0|0
0|2020-05-20|958.0|0|0.0|0|0.0|0
0|2020-05-21|974.0|0|0.0|0|0.0|0
0|2020-05-22|985.0|0|0.0|0|0.0|0
0|2020-05-23|985.0|0|0.0|0|0.0|0
