|dates|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|341.0|0|21.0|0|0.0|0
0|2020-05-25|347.0|0|21.0|0|0.0|0
0|2020-05-26|347.0|0|21.0|0|0.0|0
