|dates|Gregg_Texas_UnitedStates.JHU_ConfirmedCases.data|Gregg_Texas_UnitedStates.JHU_ConfirmedCases.missing|Gregg_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Gregg_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Gregg_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Gregg_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|138.0|0|0.0|0|0.0|0
0|2020-05-15|142.0|0|0.0|0|0.0|0
0|2020-05-16|142.0|0|0.0|0|0.0|0
