|dates|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Hennepin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|7540.0|0|565.0|0|0.0|0
0|2020-05-28|7540.0|0|565.0|0|0.0|0
0|2020-05-29|7540.0|0|565.0|0|0.0|0
0|2020-05-30|7540.0|0|565.0|0|0.0|0
