|dates|Pima_Arizona_UnitedStates.JHU_ConfirmedCases.data|Pima_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Pima_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Pima_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Pima_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Pima_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2027.0|0|172.0|0|0.0|0
0|2020-05-25|2046.0|0|173.0|0|0.0|0
0|2020-05-26|2046.0|0|173.0|0|0.0|0
