|dates|Bergen_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Bergen_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Bergen_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|18023.0|0|1547.0|0|0.0|0
0|2020-05-28|18023.0|0|1547.0|0|0.0|0
0|2020-05-29|18023.0|0|1547.0|0|0.0|0
0|2020-05-30|18023.0|0|1547.0|0|0.0|0
