|dates|Woodford_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Woodford_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Woodford_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Woodford_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Woodford_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Woodford_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|25.0|0|0.0|0|0.0|0
0|2020-05-25|25.0|0|0.0|0|0.0|0
0|2020-05-26|25.0|0|0.0|0|0.0|0
