|dates|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17338.0|0|1624.0|0|0.0|0
0|2020-05-28|17338.0|0|1624.0|0|0.0|0
0|2020-05-29|17338.0|0|1624.0|0|0.0|0
0|2020-05-30|17338.0|0|1624.0|0|0.0|0
