|dates|Reno_Kansas_UnitedStates.JHU_ConfirmedCases.data|Reno_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Reno_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Reno_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Reno_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Reno_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|43.0|0|0.0|0|0.0|0
0|2020-05-28|43.0|0|0.0|0|0.0|0
0|2020-05-29|43.0|0|0.0|0|0.0|0
0|2020-05-30|43.0|0|0.0|0|0.0|0
