|dates|Berrien_Georgia_UnitedStates.JHU_ConfirmedCases.data|Berrien_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Berrien_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Berrien_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Berrien_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Berrien_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|34.0|0|0.0|0|0.0|0
0|2020-05-25|37.0|0|0.0|0|0.0|0
0|2020-05-26|37.0|0|0.0|0|0.0|0
