|dates|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|248.0|0|0.0|0|0.0|0
0|2020-05-25|249.0|0|0.0|0|0.0|0
0|2020-05-26|249.0|0|0.0|0|0.0|0
