|dates|Starr_Texas_UnitedStates.JHU_ConfirmedCases.data|Starr_Texas_UnitedStates.JHU_ConfirmedCases.missing|Starr_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Starr_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Starr_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Starr_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|24.0|0|0.0|0|0.0|0
0|2020-05-25|24.0|0|0.0|0|0.0|0
0|2020-05-26|24.0|0|0.0|0|0.0|0
