|dates|Green_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Green_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Green_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|53.0|0|0.0|0|0.0|0
0|2020-05-25|54.0|0|0.0|0|0.0|0
0|2020-05-26|54.0|0|0.0|0|0.0|0
