|dates|Lamar_Alabama_UnitedStates.JHU_ConfirmedCases.data|Lamar_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Lamar_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Lamar_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Lamar_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Lamar_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|15.0|0|0.0|0|0.0|0
0|2020-05-18|15.0|0|0.0|0|0.0|0
0|2020-05-19|15.0|0|0.0|0|0.0|0
0|2020-05-20|15.0|0|0.0|0|0.0|0
0|2020-05-21|16.0|0|0.0|0|0.0|0
0|2020-05-22|17.0|0|0.0|0|0.0|0
0|2020-05-23|17.0|0|0.0|0|0.0|0
