|dates|Marion_Indiana_UnitedStates.JHU_ConfirmedCases.data|Marion_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Marion_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9371.0|0|546.0|0|0.0|0
0|2020-05-28|9371.0|0|546.0|0|0.0|0
0|2020-05-29|9371.0|0|546.0|0|0.0|0
0|2020-05-30|9371.0|0|546.0|0|0.0|0
