|dates|Hamilton_Texas_UnitedStates.JHU_ConfirmedCases.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedCases.missing|Hamilton_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Hamilton_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
