|dates|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.data|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|288.0|0|19.0|0|0.0|0
0|2020-05-25|302.0|0|19.0|0|0.0|0
0|2020-05-26|302.0|0|19.0|0|0.0|0
