|dates|Keokuk_Iowa_UnitedStates.JHU_ConfirmedCases.data|Keokuk_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Keokuk_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Keokuk_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Keokuk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Keokuk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|13.0|0|0.0|0|0.0|0
0|2020-05-25|14.0|0|0.0|0|0.0|0
0|2020-05-26|14.0|0|0.0|0|0.0|0
