|dates|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Eddy_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|4.0|0|0.0|0|0.0|0
0|2020-05-28|4.0|0|0.0|0|0.0|0
0|2020-05-29|4.0|0|0.0|0|0.0|0
0|2020-05-30|4.0|0|0.0|0|0.0|0
