|dates|Woodbury_Iowa_UnitedStates.JHU_ConfirmedCases.data|Woodbury_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Woodbury_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Woodbury_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Woodbury_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Woodbury_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2658.0|0|31.0|0|0.0|0
0|2020-05-28|2658.0|0|31.0|0|0.0|0
0|2020-05-29|2658.0|0|31.0|0|0.0|0
0|2020-05-30|2658.0|0|31.0|0|0.0|0
