|dates|Gonzales_Texas_UnitedStates.JHU_ConfirmedCases.data|Gonzales_Texas_UnitedStates.JHU_ConfirmedCases.missing|Gonzales_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Gonzales_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Gonzales_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Gonzales_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|91.0|0|2.0|0|0.0|0
0|2020-05-25|91.0|0|2.0|0|0.0|0
0|2020-05-26|91.0|0|2.0|0|0.0|0
