|dates|Morrison_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Morrison_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Morrison_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Morrison_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Morrison_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Morrison_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|21.0|0|0.0|0|0.0|0
0|2020-05-15|23.0|0|0.0|0|0.0|0
0|2020-05-16|23.0|0|0.0|0|0.0|0
