|dates|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|19065.0|0|2213.0|0|0.0|0
0|2020-05-18|19128.0|0|2226.0|0|0.0|0
0|2020-05-19|19292.0|0|2275.0|0|0.0|0
0|2020-05-20|19432.0|0|2284.0|0|0.0|0
0|2020-05-21|19538.0|0|2313.0|0|0.0|0
0|2020-05-22|19602.0|0|2323.0|0|0.0|0
0|2020-05-23|19602.0|0|2323.0|0|0.0|0
