|dates|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Randolph_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|624.0|0|12.0|0|0.0|0
0|2020-05-28|624.0|0|12.0|0|0.0|0
0|2020-05-29|624.0|0|12.0|0|0.0|0
0|2020-05-30|624.0|0|12.0|0|0.0|0
