|dates|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|164.0|0|10.0|0|0.0|0
0|2020-05-18|167.0|0|10.0|0|0.0|0
0|2020-05-19|167.0|0|10.0|0|0.0|0
0|2020-05-20|173.0|0|10.0|0|0.0|0
0|2020-05-21|183.0|0|10.0|0|0.0|0
0|2020-05-22|198.0|0|10.0|0|0.0|0
0|2020-05-23|198.0|0|10.0|0|0.0|0
