|dates|ElPaso_Texas_UnitedStates.JHU_ConfirmedCases.data|ElPaso_Texas_UnitedStates.JHU_ConfirmedCases.missing|ElPaso_Texas_UnitedStates.JHU_ConfirmedDeaths.data|ElPaso_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|ElPaso_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|ElPaso_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2340.0|0|58.0|0|0.0|0
0|2020-05-25|2376.0|0|58.0|0|0.0|0
0|2020-05-26|2376.0|0|58.0|0|0.0|0
