|dates|SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.missing|SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.missing|SanFrancisco_California_UnitedStates.JHU_ConfirmedRecoveries.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2091.0|0|36.0|0|0.0|0
0|2020-05-18|2131.0|0|36.0|0|0.0|0
0|2020-05-19|2179.0|0|36.0|0|0.0|0
0|2020-05-20|2185.0|0|37.0|0|0.0|0
0|2020-05-21|2198.0|0|37.0|0|0.0|0
0|2020-05-22|2320.0|0|40.0|0|0.0|0
0|2020-05-23|2320.0|0|40.0|0|0.0|0
