|dates|Douglas_Kansas_UnitedStates.JHU_ConfirmedCases.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|60.0|0|0.0|0|0.0|0
0|2020-05-18|60.0|0|0.0|0|0.0|0
0|2020-05-19|62.0|0|0.0|0|0.0|0
0|2020-05-20|62.0|0|0.0|0|0.0|0
0|2020-05-21|62.0|0|0.0|0|0.0|0
0|2020-05-22|63.0|0|0.0|0|0.0|0
0|2020-05-23|63.0|0|0.0|0|0.0|0
