|dates|Harney_Oregon_UnitedStates.JHU_ConfirmedCases.data|Harney_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Harney_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Harney_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Harney_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Harney_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
