|dates|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Faulk_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
