|dates|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedCases.data|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedCases.missing|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|KingandQueen_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|8.0|0|0.0|0|0.0|0
0|2020-05-28|8.0|0|0.0|0|0.0|0
0|2020-05-29|8.0|0|0.0|0|0.0|0
0|2020-05-30|8.0|0|0.0|0|0.0|0
