|dates|Roanoke_Virginia_UnitedStates.JHU_ConfirmedCases.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Roanoke_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Roanoke_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|83.0|0|1.0|0|0.0|0
0|2020-05-15|83.0|0|1.0|0|0.0|0
0|2020-05-16|83.0|0|1.0|0|0.0|0
