|dates|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.data|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|137.0|0|1.0|0|0.0|0
0|2020-05-25|139.0|0|1.0|0|0.0|0
0|2020-05-26|139.0|0|1.0|0|0.0|0
