|dates|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedCases.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedCases.missing|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|62.0|0|0.0|0|0.0|0
0|2020-05-15|69.0|0|0.0|0|0.0|0
0|2020-05-16|69.0|0|0.0|0|0.0|0
