|dates|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|160.0|0|2.0|0|0.0|0
0|2020-05-18|160.0|0|2.0|0|0.0|0
0|2020-05-19|161.0|0|2.0|0|0.0|0
0|2020-05-20|161.0|0|2.0|0|0.0|0
0|2020-05-21|161.0|0|2.0|0|0.0|0
0|2020-05-22|160.0|0|2.0|0|0.0|0
0|2020-05-23|160.0|0|2.0|0|0.0|0
