|dates|Coles_Illinois_UnitedStates.JHU_ConfirmedCases.data|Coles_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Coles_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Coles_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Coles_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Coles_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|119.0|0|12.0|0|0.0|0
0|2020-05-28|119.0|0|12.0|0|0.0|0
0|2020-05-29|119.0|0|12.0|0|0.0|0
0|2020-05-30|119.0|0|12.0|0|0.0|0
