|dates|Edgar_Illinois_UnitedStates.JHU_ConfirmedCases.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Edgar_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Edgar_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Edgar_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|65889.0|0|2834.0|0|0.0|0
0|2020-05-15|65889.0|0|2834.0|0|0.0|0
0|2020-05-16|65889.0|0|2834.0|0|0.0|0
