|dates|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedCases.data|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Westmoreland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|48.0|0|0.0|0|0.0|0
0|2020-05-25|50.0|0|0.0|0|0.0|0
0|2020-05-26|50.0|0|0.0|0|0.0|0
