|dates|Cibola_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Cibola_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Cibola_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Cibola_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|134.0|0|5.0|0|0.0|0
0|2020-05-28|134.0|0|5.0|0|0.0|0
0|2020-05-29|134.0|0|5.0|0|0.0|0
0|2020-05-30|134.0|0|5.0|0|0.0|0
