|dates|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Chester_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2390.0|0|248.0|0|0.0|0
0|2020-05-25|2428.0|0|251.0|0|0.0|0
0|2020-05-26|2428.0|0|251.0|0|0.0|0
