|dates|Todd_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Todd_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Todd_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|18.0|0|0.0|0|0.0|0
0|2020-05-25|18.0|0|0.0|0|0.0|0
0|2020-05-26|18.0|0|0.0|0|0.0|0
