|dates|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6185.0|0|276.0|0|0.0|0
0|2020-05-25|6352.0|0|276.0|0|0.0|0
0|2020-05-26|6352.0|0|276.0|0|0.0|0
