|dates|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|236.0|0|6.0|0|0.0|0
0|2020-05-28|236.0|0|6.0|0|0.0|0
0|2020-05-29|236.0|0|6.0|0|0.0|0
0|2020-05-30|236.0|0|6.0|0|0.0|0
