|dates|Hamilton_Florida_UnitedStates.JHU_ConfirmedCases.data|Hamilton_Florida_UnitedStates.JHU_ConfirmedCases.missing|Hamilton_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Hamilton_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Hamilton_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Hamilton_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|147.0|0|0.0|0|0.0|0
0|2020-05-18|147.0|0|0.0|0|0.0|0
0|2020-05-19|147.0|0|0.0|0|0.0|0
0|2020-05-20|153.0|0|0.0|0|0.0|0
0|2020-05-21|156.0|0|0.0|0|0.0|0
0|2020-05-22|159.0|0|0.0|0|0.0|0
0|2020-05-23|159.0|0|0.0|0|0.0|0
